2024/06/02 07:59:44 [emerg] 1#1: host not found in upstream "php" in /etc/nginx/conf.d/default.conf:24
2024/06/02 08:07:17 [emerg] 1#1: host not found in upstream "app" in /etc/nginx/conf.d/default.conf:24
2024/06/09 07:35:42 [error] 28#28: *11672 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:35:42 [error] 28#28: *11674 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:35:42 [error] 31#31: *11678 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:35:42 [error] 31#31: *11680 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:35:42 [error] 28#28: *11676 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:35:42 [error] 31#31: *11682 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:35:42 [error] 31#31: *11684 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:35:42 [error] 31#31: *11686 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:35:42 [error] 31#31: *11688 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:35:42 [error] 31#31: *11690 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
